size,p,err_pade,err_rk45,err_sp,err_10
41,8000,6.5914745387329119899308087697e-13,9.89485301164389827603463834199e-13,1.0,1.45963904154708543125150309293
41,9000,9.15231883183805788721537463361e-13,9.15232243720338768947447841424e-13,1.0,1.49221140018449810769990665155
41,1000,8.09542699584643114142229377261e-14,1.00219344503366708058560195436e-13,1.0,1.48050690469417882844708732909
41,2000,1.87979750759412588335926219457e-13,2.89930278895566361567843602377e-13,1.0,1.05888221470955151246423718288
41,3000,2.62563154695652257234318343931e-13,4.02515777242638673476157935841e-13,1.0,1.05862071797566482810120081778
41,4000,3.46675843535793408341926937346e-13,4.60154642612795574399662224707e-13,1.0,1.07192489739697448022951720628
41,5000,3.80168828685158171558707664603e-13,6.01104501197677491284420689301e-13,1.0,1.08779895072688364091039408172
41,6000,5.38962836162170620531304884256e-13,9.38117662788031132596151105197e-13,1.0,1.10569798097247165172760345028
41,7000,5.91421480831470885578582660571e-13,6.96760296547003394180897235693e-13,1.0,1.12533315826991906992421514159
41,8000,7.04571011656713061259976761457e-13,9.20698885786183016505032108773e-13,1.0,1.14410828864045784507128115397
41,9000,7.87260337806297757880784820088e-13,1.0219881926181306131173613817e-12,1.0,1.16111152783743306195523219814
41,1000,8.30577614638972726925205861166e-14,1.63107784873027494279227968726e-13,1.0,2.86435710804686067496662674734
41,2000,1.71619467314593457049899393905e-13,3.36094086541702567775666536218e-13,1.0,2.40034987005356230202663115291
41,3000,2.49105910514076710751647322294e-13,4.58718076095839325760807702161e-13,1.0,2.47736720004347215896207675532
41,4000,2.96870514353708215142549849129e-13,4.38321711124250034285690028195e-13,1.0,2.46567291449856648453167950918
41,5000,3.87647287846584967070686880913e-13,6.78266687169916107354644620642e-13,1.0,2.28814557678987697834313192104
41,6000,4.41538545486332114460133624235e-13,7.73443134058798946655500881995e-13,1.0,2.14674230913649414150875652537
41,7000,6.38207910205227284378301743378e-13,1.05116183217654869561583685504e-12,1.0,2.26881651287712264289180588153
41,8000,5.32776813567351091426653135489e-13,9.67322823779525923473284056208e-13,1.0,2.33110934416019911332812067421
41,9000,7.74606678156605947476628950112e-13,1.16788060443556185906942885449e-12,1.0,2.03316059156498951108927906795
41,1000,8.35661227300791431340770530606e-14,1.33973533572539419544850201429e-13,1.0,1.20398993547923409661354062955
41,2000,1.75738962822212514892914594094e-13,2.75150520826379822852376719034e-13,1.0,1.1343242343090173668363983299
41,3000,2.53882342873406145065838275115e-13,5.05152420341291035493547752649e-13,1.0,1.0913070381695680517919476461
41,4000,3.83363167851646914267153089091e-13,6.25874610918071162386697001021e-13,1.0,1.10862707567106269979873283511
41,5000,4.41392442067612664359361495441e-13,6.3275763604606778067246329703e-13,1.0,1.13429341715840495724920036263
41,6000,5.50139806995046568625997929e-13,8.78265177812451115064301667534e-13,1.0,1.15878867493388961088820226415
41,7000,6.89062018188389758931068626775e-13,7.8698701482696200106940563074e-13,1.0,1.17950286750943902403381093938
41,8000,7.99174229175945699438249001578e-13,9.38194895023140194457645585886e-13,1.0,1.19938371008971074508904886884
41,9000,8.20889866783753804819821105565e-13,9.67590322377540222715478763934e-13,1.0,1.21981909027127747044263770883
41,1000,9.0780526253994334675203574903e-14,1.21626021110434963186283646223e-13,1.0,1.16962800398032628536754228607
41,2000,1.74501726256731460182195002535e-13,2.28702914198792709061192244155e-13,1.0,1.19322146439353009305503451159
41,3000,2.58891859043017985064145042673e-13,3.88864308405496380858285367286e-13,1.0,1.29681655152667020103341833101
41,4000,3.98849175405564278304034850434e-13,5.00571805510437715713781682289e-13,1.0,1.38878827088103694850324117395
41,5000,4.23979553297819731238355257476e-13,8.42997965298458299026508314969e-13,1.0,1.45003537607150322633765043922
41,6000,5.57120465485767306003516806527e-13,9.09609884751535869930652018571e-13,1.0,1.50637535793452162035433892903
41,7000,6.12345282796807773270084778558e-13,9.53702284032243346883389475352e-13,1.0,1.57292523125279577024892814437
41,8000,7.3653229472044110032053687662e-13,8.95416817395208242650497825529e-13,1.0,1.63807662862907003950595555251
41,9000,8.28157573353852114491600949298e-13,8.28154277229864230190485946941e-13,1.0,1.69528781567887197876555727306
41,1000,9.9411863313936389538651644478e-14,1.48615537716415870254833442996e-13,1.0,1.28475189732346704801271639612
41,2000,1.76718756317035938807853899989e-13,2.28721154076917939423532608969e-13,1.0,1.35613525566969830033827532991
41,3000,2.43776717406677661325652000989e-13,4.02350473519928353708333210439e-13,1.0,1.16714292414332053335274415107
41,4000,3.47619267135084769477403137173e-13,5.51573338638948867085501504662e-13,1.0,1.10400923056558752581223866552
41,5000,4.48317303888289797566712360518e-13,6.25541077585113152539750093023e-13,1.0,1.12838146779495464902339761409
41,6000,4.71765995797459699005819866638e-13,8.16395090958407373124735316161e-13,1.0,1.15786044313864253565807994896
41,7000,6.28476431799917733359676576185e-13,8.75896545665881557266584276817e-13,1.0,1.18067582689617145078169567883
41,8000,5.79262217997420813057502938387e-13,1.0055800565071722787662585298e-12,1.0,1.20038903663039885266849915013
41,9000,6.86161683169107459521075416603e-13,7.42223717325155975589197838974e-13,1.0,1.21976546576800515321569019841
41,1000,8.17885231475537284954700710855e-14,1.4179546076244554759958879125e-13,1.0,1.15853088978981524032877349755
41,2000,2.05393590062870659368553335889e-13,3.12248719687295225075556880716e-13,1.0,1.30751793689181891680321146021
41,3000,2.54862876537063243703139345243e-13,4.5085848921074995645547147235e-13,1.0,1.39371286112728611802152998761
41,4000,4.02522456753018910831728760198e-13,5.55265118532450678134407097385e-13,1.0,1.44290447992122279130640281733
41,5000,4.54048261084704457414019783213e-13,7.55049459294175460233512411221e-13,1.0,1.4161045425800688424533949747
41,6000,5.67519810918632392571814892105e-13,6.24634299089775717129857049946e-13,1.0,1.37790948772863704377774704899
41,7000,6.20135957193630080167411062992e-13,9.29800463237607217796948021463e-13,1.0,1.37839292901985610269219422609
41,8000,6.9548946948997317885650427227e-13,9.94825696503398498633913619309e-13,1.0,1.40403578041178397161115937222
41,9000,6.87855045418192648143917964975e-13,9.40292919918139407690164704013e-13,1.0,1.43938677447781314951323163682
41,1000,8.98347520227830932031554550833e-14,1.26805522092510159854573186228e-13,1.0,1.26417427921306617862780213455
41,2000,1.77682197675621940954178762103e-13,2.33269853808873565614496672919e-13,1.0,1.4031708653971267505632502935
41,3000,2.71151240885975908838636241023e-13,4.34777343208727819157424077887e-13,1.0,1.33067337438978953151094152651
41,4000,3.70044083302507258026362541379e-13,5.49288157044664957059741510587e-13,1.0,1.19646643697393223204762209367
41,5000,3.51049536941308848885132024741e-13,6.58390707428931554608203258633e-13,1.0,1.13327216124691104735452030202
41,6000,5.0787635619451964100733643642e-13,7.09882390293065862259677728196e-13,1.0,1.13094971349448623203610733107
41,7000,6.66261381102533006063009913193e-13,9.24998045253638989927445744824e-13,1.0,1.15453235591897317110433028583
41,8000,7.12264839877883569013835048516e-13,1.07047716634816413611575039464e-12,1.0,1.18618510848168947400721680632
41,9000,8.56469102080362600783636981607e-13,1.17880130943055800461225109715e-12,1.0,1.21796689040330897670735109248
41,1000,9.3091949736005212971982478379e-14,1.03786404684550935813560176465e-13,1.0,1.11527371585568246558858631318
41,2000,1.67386477111773768174769960688e-13,2.95496850611546428171328705219e-13,1.0,1.46924149192026345647449870699
41,3000,2.64052457475922233688797358852e-13,4.48841810350467584388359342793e-13,1.0,1.34086639031299678734620433563
41,4000,3.63028987637879214327383803153e-13,6.38230681629915074670324753647e-13,1.0,1.17426799871093185145333664144
41,5000,3.95618910737276088672463121797e-13,5.92625460704353447243285236509e-13,1.0,1.1276733512386721518269850514
41,6000,5.40060553714134913958761824992e-13,8.17122708398363403101911561253e-13,1.0,1.14256772783734177149025218228
41,7000,6.25322603141374061957520934791e-13,7.99017046593246957868393202621e-13,1.0,1.1660616187666560621332205894
41,8000,7.24164718382784954416258289322e-13,1.023477424052392342374984562e-12,1.0,1.18807468519964875755026959854
41,9000,6.48689777408124322096296990571e-13,8.89391959749165803135632194275e-13,1.0,1.20787608283307812181745475116
42,1000,8.57451087527059249487013801564e-14,1.37233048439701965586440488077e-13,1.0,1.32072553683975786230537974378
42,2000,1.74370125874401908760717952074e-13,2.73802103117707848021838728919e-13,1.0,1.33510576950764979611503494138
42,3000,2.35359033522832274875863364623e-13,3.1229918092469577176658928941e-13,1.0,1.21097541172912737279786392616
42,4000,3.89032797721967146664134427811e-13,5.37487338120327442008521324252e-13,1.0,1.2081355310407725847049427789
42,5000,4.70738136373922610381838252145e-13,8.09607788716356212211022369779e-13,1.0,1.24010907732932295842736578624
42,6000,5.90208824328474672167303815528e-13,7.91224019217887230881235441288e-13,1.0,1.28257793892996557918225446105
42,7000,6.46089048084089814576169634016e-13,7.57050102363296789219817151855e-13,1.0,1.33127293603366416140711875313
42,8000,7.2936549299105204174118439763e-13,1.17941466761402597945285837459e-12,1.0,1.38717871490832735520247868888
42,9000,8.09722993409095345687039259223e-13,9.14874821162216154813220623424e-13,1.0,1.44746151609612138702484763283
42,1000,9.88796894285674466480635447885e-14,1.46510784508267951886116252672e-13,1.0,1.13928262943762864602039625601
42,2000,1.55144151304244394653253276203e-13,2.89061099661589967986823681478e-13,1.0,1.46815658519179422669847234373
42,3000,2.58716300793990590425908663722e-13,4.15409037372426043469301847057e-13,1.0,1.49090121142243073344217562866
42,4000,3.82520555494061928398166447918e-13,5.51978005317290696218043493263e-13,1.0,1.33346876148366606871244076506
42,5000,4.48371590252788507228338506121e-13,7.17929223473273412629411510135e-13,1.0,1.2108403578243647820245792017
42,6000,5.34574938537714307413260990584e-13,7.16760341309824739401778344936e-13,1.0,1.16469256268401503467711096353
42,7000,6.37154307813544968919796150848e-13,8.94075803967403645082595856118e-13,1.0,1.16167984541916913313710076869
42,8000,7.36722863571690879333300622797e-13,8.95687311111784655689322208205e-13,1.0,1.17224432589237694788890969275
42,9000,7.80618052538703983647080196129e-13,1.02056479721910204210190027857e-12,1.0,1.18225915429960978527870927426
42,1000,9.6246311703375333054382178591e-14,1.27717330757480161570112708466e-13,1.0,1.40210307333384873930067147658
42,2000,1.86549693908256919848292903103e-13,2.46578327491143253135089166537e-13,1.0,1.21417187174331989181671332497
42,3000,2.59540099440586643792251382141e-13,4.91150491808666798137220961147e-13,1.0,1.06607566792168783135296252361
42,4000,3.28907998312707676690206404573e-13,5.73313900819300205354990206254e-13,1.0,1.08855734472150308506668509435
42,5000,4.83439673608045900383129090907e-13,6.61813653297755378673439411666e-13,1.0,1.13897340211482551458445663445
42,6000,5.50422806788466591163201440422e-13,8.28251163000070794380602736297e-13,1.0,1.18204569160452971051791807509
42,7000,5.95864339092999515973740433131e-13,1.06535925733462205622929598166e-12,1.0,1.21550880967074282914215366109
42,8000,5.99101184106272959662536851494e-13,1.1546735009049855013879391914e-12,1.0,1.24185750673137034497963852373
42,9000,6.72343013091012324979267521846e-13,1.04038151062229284633142618277e-12,1.0,1.26446155446839985528811048458
42,1000,9.78969521702949062365821856254e-14,1.33102605885906131963133236932e-13,1.0,1.19935276974720976263934122995
42,2000,1.69235273899995891666527499107e-13,2.68767358813975615472175086931e-13,1.0,1.09785106280822218731013105664
42,3000,2.9751348685223474775259417949e-13,3.72202062019558140076715058011e-13,1.0,1.05736962733489758992820846274
42,4000,3.26691073647212428269926880506e-13,6.81534958570133640746980123834e-13,1.0,1.06663224453309855933484359252
42,5000,4.17720678234222032744320512697e-13,4.49645073519378727391355115715e-13,1.0,1.08533440406096555298686812123
42,6000,4.7380826599241549509884889826e-13,8.63766074266323828830674516918e-13,1.0,1.10115464787157022651906461718
42,7000,5.94614884984070501302895382855e-13,1.06987560353040229529925559549e-12,1.0,1.11354875851749351434310577413
42,8000,6.67439929317259988725551695813e-13,8.79866265424001156730401160467e-13,1.0,1.12409304099317800234355042315
42,9000,7.24447511207605651399380110008e-13,1.20927248801555195725210080088e-12,1.0,1.13364743364581292120591315777
42,1000,7.81902510700140939766026880417e-14,1.38628249655229568921399089879e-13,1.0,1.30109112603253949460735779335
42,2000,1.90948402277104292170360612667e-13,2.97983174399855175762486471582e-13,1.0,1.32887606564671680014620796488
42,3000,2.87392728619046017412675292867e-13,3.37818253103674139649651454265e-13,1.0,1.26218986539122758251641125782
42,4000,3.70406188783569081489516811705e-13,4.916777452790240336519862995e-13,1.0,1.27618739565940883231217899101
42,5000,4.39188214460628061705426815149e-13,6.38418050997527902025414839766e-13,1.0,1.36261161953509837970616298809
42,6000,5.62544121138297487231659504475e-13,6.55747032620954690288362614082e-13,1.0,1.45678798724906659619670411794
42,7000,6.09741033522259177796554107489e-13,6.18458692390212810246315351003e-13,1.0,1.50520692367748883374847636196
42,8000,8.17407849381650305971207143408e-13,9.0532845284318861416500298984e-13,1.0,1.52609588140042489025722161463
42,9000,6.99852795162799892173981453646e-13,1.0639086346848213219952611342e-12,1.0,1.54003550007174066856253021634
42,1000,9.03140851288010540121676856543e-14,1.349606629572263289636123737e-13,1.0,3.23927560731766043421482802071
42,2000,1.84835073177742412247529510474e-13,2.6343805734055748984744272705e-13,1.0,4.51705029813668016982081914813
42,3000,2.34308780161193538523363034469e-13,5.85560086863688483828649783469e-13,1.0,4.03459789284590233621492037373
42,4000,3.81666734411855025142987131673e-13,6.23372484916858380203284435986e-13,1.0,3.44590790443212039034585635883
42,5000,5.21075507001347866019194131786e-13,8.10831560027207746457240137443e-13,1.0,3.09249210037535425814727136881
42,6000,5.04639416775015491996624726767e-13,8.51978427428266668688242192506e-13,1.0,3.00294999508957200481042529493
42,7000,6.27362095048065914899184991961e-13,8.04731028196701071834064428029e-13,1.0,2.94811517173189696045150721869
42,8000,7.02580827591620669863615299465e-13,9.68792673299075700639928645086e-13,1.0,2.99077858825702564651737532257
42,9000,8.05458531143720057155980433477e-13,1.6765245662032192341265608617e-12,1.0,3.07563409993675992420907331743
42,1000,8.19831650329992686273695542261e-14,1.77102313898515622329443483476e-13,1.0,1.11748822542867307610015063137
42,2000,1.82341491189039344074626059385e-13,2.43126369049577803849628870984e-13,1.0,1.4745021950030723715543734114
42,3000,2.97288694041151280363805137615e-13,5.15075075077941588174199270713e-13,1.0,1.64485866961950100707992339653
42,4000,3.69612462247130029648459339994e-13,5.01537063264314339433960952112e-13,1.0,1.55525727356026999226874394488
42,5000,4.18050207626536503822764826799e-13,5.58120542199513756805059247215e-13,1.0,1.40628563391594342398848975852
42,6000,5.42785626938744184711124357984e-13,7.43401907009825324629472197524e-13,1.0,1.34293143697492995153373744285
42,7000,6.81146093010162428346060616465e-13,8.63924963385240161575626722412e-13,1.0,1.35833558687832656837510519125
42,8000,5.96896462296207606173888404461e-13,1.09847217716609656431668949639e-12,1.0,1.40811200517462814998698630853
42,9000,7.51487622589407789288625524458e-13,1.03914119719601771575249573619e-12,1.0,1.46489853171382793562990903661
42,1000,9.17132073352503396676850408238e-14,1.48062206675162638622761061139e-13,1.0,1.23433256541127912161433709367
42,2000,1.7991791898053411682202237259e-13,2.29325435060802608164261282107e-13,1.0,1.32225226438688101411654709662
42,3000,2.60376817478742770436926199537e-13,4.75389997869196960580853301136e-13,1.0,1.23721763139524337493267440312
42,4000,3.57356721499428379195266519936e-13,6.12775766333942753838773111668e-13,1.0,1.16760272128213728549550459149
42,5000,3.92688188989059646459494943354e-13,6.15317342192348297422731646316e-13,1.0,1.14389575533817664953969312395
42,6000,5.51579567018585944248164316617e-13,7.07086111613972586818393015798e-13,1.0,1.15108146367864641514588429088
42,7000,5.71535463649905898667855060183e-13,1.01449043050716649151662018548e-12,1.0,1.16939432135693529832586920545
42,8000,7.81961274497101390316845923635e-13,1.14667944456464251961089975702e-12,1.0,1.19074219881487627383137172217
42,9000,7.10301974293156017371257056533e-13,9.69522401263262507878776874285e-13,1.0,1.21043314149108447478692136905
42,1000,6.46121749772409620172706427031e-14,1.33972869448889473080926294726e-13,1.0,1.32373927343822934594934104844
42,2000,1.83571654315569795285285054413e-13,3.19682681346794163489548786317e-13,1.0,1.29974249834338721902299633882
42,3000,2.1616519885866305130527840353e-13,3.48005315096667116590989885244e-13,1.0,1.08904138178553254969552910803
42,4000,3.5695992369405762789804343581e-13,5.82149719193585921970861292685e-13,1.0,1.08029534718706889808504687172
42,5000,4.74838564497686500317355406415e-13,6.97686018439788530755543071035e-13,1.0,1.10970876828479496425810781895
42,6000,5.03787217378576145061290405648e-13,7.31258340841617572757358675331e-13,1.0,1.11997241943549921211758404019
42,7000,6.39280936188939677497819704726e-13,9.80510731207495017658748742591e-13,1.0,1.12206051141434948211142906744
42,8000,7.8644902502990360320364430304e-13,9.5211047843299305245443022629e-13,1.0,1.12214421312080834738118452717
42,9000,7.69983382417064865191516212757e-13,8.30808819914542869720080046839e-13,1.0,1.12282286922108495541888391166
42,1000,8.25038262674148822102261426574e-14,1.25334751256834048751083815342e-13,5.7023974824265010025716562157e-12,1.57408319896337450311577947612
42,2000,1.69097837653744929945794377258e-13,2.39734693799309071664354645518e-13,1.0,1.05610682950276173077829879952
42,3000,2.89695720967031735950249297651e-13,3.80007600032485115034951787297e-13,1.0,1.05364893538852835167087817927
42,4000,3.17034265693796647545645360927e-13,6.00635495497488222232686042789e-13,1.0,1.06124679756303195720063097761
42,5000,4.57009534680758846260148118556e-13,7.08944622437343038959005029107e-13,1.0,1.06983018409951217868453772774
42,6000,5.28026753622220515916582543746e-13,8.70876042290302649573183209142e-13,1.0,1.08032519282915888126140923847
42,7000,6.19210732142945022666587111707e-13,7.76803317979677948586479656967e-13,1.0,1.09159893657600219234140108144
42,8000,6.6069583097425011781982672858e-13,9.98731327159057417816650785391e-13,1.0,1.10463854743310150236713216431
42,9000,6.57399989619597333415645310062e-13,1.64926388328184533910903605791e-12,1.0,1.11877694177388972680331451533
43,1000,8.70626529171184653606319412325e-14,1.38935620898272090370113928087e-13,6.7836766622672239638400752706e-12,1.54995604692044751150871428106
43,2000,1.71505817220997119266093535482e-13,2.71604815353522902125074438181e-13,1.0,1.14440323972256115819828048941
43,3000,2.57238791182779948988552230399e-13,3.17890993333784434375580050856e-13,1.0,1.03681724088175328169159000866
43,4000,3.27450707594324198330487340504e-13,5.77732615593227447852254072306e-13,1.0,1.03839487364357997099008098613
43,5000,5.00705120128742735558836271694e-13,7.27878240678256665359024146376e-13,1.0,1.04391464200703088376491375434
43,6000,4.7921551977201824620624283726e-13,7.31491704537228462445262893534e-13,1.0,1.04978728805795125711804693356
43,7000,6.58429966869007204672663902141e-13,8.83867725452827459037543792697e-13,1.0,1.05667851774631259297777922665
43,8000,7.11181043601958325802448675841e-13,1.37020987268520664203293921963e-12,1.0,1.06478704803880545325315364938
43,9000,7.13375143346739544551121292884e-13,1.40562246767283171242734146867e-12,1.0,1.07299385779340431984945952947
43,1000,9.19595437204402701138597310171e-14,1.70872839138841619553649516142e-13,1.0,1.51954554775902609483320211042
43,2000,1.85910931304963816258817770339e-13,2.77914435086169287489469883655e-13,1.0,1.48212799220623540858741721667
43,3000,2.47240791785942375848452444352e-13,3.20381258455147617241496377427e-13,1.0,1.10784325674998587543529835771
43,4000,3.35694141477036732906032068093e-13,6.59250985033379785792515700888e-13,1.0,1.04600005228798494523478457629
43,5000,4.00259469344722332830401103956e-13,7.49440243327553478735984488613e-13,1.0,1.08012590013718794184982636698
43,6000,5.6262353485201392101450415555e-13,6.90873257448772831661611760507e-13,1.0,1.10437467471910533963049222016
43,7000,5.48178391448000494713023733662e-13,9.92541193758472568773245347759e-13,1.0,1.12114375803509541079343033085
43,8000,7.02365401558320081218512081956e-13,1.2555684498314465471019271914e-12,1.0,1.13399637407780911466832501075
43,9000,7.51809647705989553226379489616e-13,1.49093490710787627818768832995e-12,1.0,1.14368368836860082167739699765
43,1000,9.75941103108013847858255093388e-14,1.40418464401681207695579898456e-13,1.0,1.24764121340403077727037143521
43,2000,1.67935344904398418276158443006e-13,2.98709252243857621174460116859e-13,1.0,1.38567987501223938078321800143
43,3000,2.81928825737946861484854171975e-13,4.12692401512267382857581291261e-13,1.0,1.37404940456655188611311794202
43,4000,3.7931488450479122377260436571e-13,4.87854009137303866548929538568e-13,1.0,1.31451429338402932895135226761
43,5000,4.6307510335843429564367434667e-13,6.93774445242499313929835384502e-13,1.0,1.29703528943954895959658766072
43,6000,5.45327039808474741925693430917e-13,1.0893257359173806886885108669e-12,1.0,1.31380910353123160239977502503
43,7000,6.60558087133966143148745769516e-13,8.82268882540504479772960791137e-13,1.0,1.33256602978692274403661504193
43,8000,6.27733233339697455584473554383e-13,9.59837229454170280772907538417e-13,1.0,1.35068374518999981238093415495
43,9000,7.28683983518978204962732516783e-13,1.113805364524814028612760742e-12,1.0,1.36940376975387609067431676945
43,1000,8.21301779038794475672836133536e-14,1.63933856484311025418182100362e-13,1.0,1.28318437077883122739352106902
43,2000,1.42713090446776615675539030941e-13,2.58970590281847916727946846604e-13,1.0,1.60596502058742528505457368812
43,3000,2.54947946201044688758288974108e-13,5.13149594521719674897353127354e-13,1.0,1.29246530351894939494635372151
43,4000,3.58294988425558456505624264879e-13,5.84793752767454951655649505156e-13,1.0,1.09362349408564167101289825073
43,5000,4.65786597034628345078108362903e-13,7.58587407372167988950466831507e-13,1.0,1.09792397882924421014077783339
43,6000,5.62003679114811225464136613478e-13,1.10272869523806877113142915984e-12,1.0,1.15947845859619488208845319523
43,7000,6.65211111982500974378598271533e-13,7.69604309886588628491753456558e-13,1.0,1.21406142476184783112947666101
43,8000,6.3135884392968306215636144939e-13,6.31353100698963161174330676865e-13,1.0,1.25509998130434121996092250831
43,9000,7.43644632697925491487458824531e-13,9.70458332551958369294564182483e-13,1.0,1.28571216903341937170343502512
43,1000,8.35930005337662738247718555021e-14,1.68133342910353892583109814264e-13,1.0,1.45310131695735057911275809318
43,2000,1.75776326619051847874140960228e-13,2.78924051159039380603077719266e-13,1.0,1.26616298787536385271355645448
43,3000,2.93731652490062981981570855729e-13,3.66530461177658663844673857123e-13,1.0,1.03087257312312933407982824536
43,4000,3.58454914488367672999632167614e-13,5.98033428116082212071702078407e-13,1.0,1.04750839769708561916405024942
43,5000,4.77876722025258856066266248382e-13,7.23153215958465250535638034126e-13,1.0,1.06774479668680265643715377923
43,6000,5.35745730095716022981058969832e-13,8.87286740647646473564008544703e-13,1.0,1.080711761370559090995339799
43,7000,6.40482426189350273741497129058e-13,1.1769754142535667613991099224e-12,1.0,1.09281901672757245502693232208
43,8000,7.86284408714966314578737296911e-13,1.00223995141299153628815320208e-12,1.0,1.10489216789119990767273646476
43,9000,7.55661927521695579306130910445e-13,1.27028601384251155004967830097e-12,1.0,1.11651787092334552061529582165
43,1000,9.72652371889046000057596671963e-14,1.69726404938479268273457022661e-13,1.0,1.09741745068485300174509709536
43,2000,1.89109570079393749481166903048e-13,2.63513614433517494654941202738e-13,1.0,1.29566248523374320417497775358
43,3000,2.58326043989611130136041965544e-13,4.71216229862672322241671298311e-13,1.0,1.42380390532744552697700887567
43,4000,3.88706455467234744673983243006e-13,5.02669569569861018531173151426e-13,1.0,1.44601320514672813867634418576
43,5000,4.07477968658535749717777177433e-13,4.93035160684775174400976618257e-13,1.0,1.40332177203688513674096255249
43,6000,4.65182859692190065040279487968e-13,7.08609532158630125712934199546e-13,1.0,1.34852454341649502953212582371
43,7000,6.17860692759526924172731932829e-13,6.62774043486143318643889624378e-13,1.0,1.30933057232556050785767028382
43,8000,7.47111541138498543416327997993e-13,1.12023021827644133263876279616e-12,1.0,1.29873207731773123956185718372
43,9000,8.423654167502154427772454398e-13,1.12686328555455106979108834633e-12,1.0,1.31342180250094044946421768813
43,1000,9.39889070495561060104260376706e-14,1.36889899416987681899484846053e-13,1.0,1.90150504403541470232076942672
43,2000,1.63538584785847865249111819624e-13,2.15303681227361051746930994034e-13,1.0,1.90616961020612280508102776563
43,3000,2.2633074507736139948807555906e-13,4.86796975335707991995258581717e-13,1.0,1.78378208673300404647828970634
43,4000,3.05704518433680470986573870737e-13,5.21813181323711429654270483586e-13,1.0,1.79346441914886193021015122975
43,5000,4.2096186089543531196685911041e-13,7.0974244254270793404178153995e-13,1.0,2.01197263989649877220004649161
43,6000,5.02508870047262527196414000241e-13,7.47851099053408573584766586364e-13,1.0,2.10371710134567571040881749964
43,7000,6.08935797974456097697381454791e-13,8.6459348801601498650442083747e-13,1.0,2.18003699089039315745935588126
43,8000,6.65266181777180134325576060047e-13,1.22678335796594156964600542671e-12,1.0,2.1368866720770948553255691668
43,9000,8.09510272542923106717303810981e-13,1.33434820543543177256708955699e-12,1.0,2.19662883082699691789451496949
43,1000,6.45079591639156193392409946932e-14,1.14245189734512700366070882554e-13,1.0,1.20356107308639089895515119889
43,2000,1.63589354572607029210360778896e-13,2.65669357137032695410820397559e-13,1.0,1.40531416654196364193933482911
43,3000,2.57341421514232593627955407057e-13,4.54404876521403901231414976731e-13,1.0,1.38396969492421093736957329685
43,4000,3.42918950852029796143690132629e-13,5.13427035609014553171613051513e-13,1.0,1.35241900789689704946852421307
43,5000,5.07948378918165924095913121593e-13,7.56532299160825815529813387899e-13,1.0,1.32972137187185941043341806622
43,6000,5.59034456180624368549923803643e-13,8.48648305590034736216072518592e-13,1.0,1.33354502916985225191210728594
43,7000,6.7446191522914913241943801619e-13,8.09091901903706384688690757341e-13,1.0,1.3555838986304723828656435001
43,8000,6.9656723628768605540644451852e-13,1.03996519797941777306652218203e-12,1.0,1.40464252839111854157407891174
43,9000,7.19209234560348834360653028498e-13,1.26369050480655090338828659999e-12,1.0,1.47160093211098298897120750108
43,1000,8.93338398172358335713770102678e-14,1.60731285864893665266748479439e-13,1.0,1.85662473889358003193645377737
43,2000,1.89990840828768756174949598496e-13,2.77289231324746194542381304281e-13,1.0,1.69836691358042670774843480953
43,3000,2.69690358547685849583410544165e-13,3.82493502192392132581379732952e-13,1.0,1.25497889711442999511633721882
43,4000,3.78736841280646850637860694276e-13,6.14385848637414194333250926329e-13,1.0,1.07507035272715193212304642591
43,5000,4.42280556166481539889613130024e-13,7.32672266595630722483736014833e-13,1.0,1.03444232262852074900347291317
43,6000,5.64242852914968433586758892623e-13,1.09213681366580329738203065165e-12,1.0,1.0420907440289011674147656411
43,7000,5.91472303298268419673850777285e-13,1.17751979005909020153591418299e-12,1.0,1.05577919757272877863054218216
43,8000,7.31936971093468707000026802088e-13,8.34605876401328554933734387106e-13,1.0,1.06902781411831891593214253088
43,9000,8.89246574938788589035914495404e-13,1.22558116299426483933836607768e-12,1.0,1.08088600234411469065870420368
43,1000,8.8781971623358032791681460621e-14,1.18751151878592155723064741295e-13,1.0,1.42604452387828313306796210816
43,2000,1.90800776721441410257151763276e-13,3.6903516062718777090736646417e-13,1.0,1.55650247984329593946193791007
43,3000,2.75978603666299361628224507134e-13,3.85982865838263953754782638279e-13,1.0,1.18157711101949712236131331227
43,4000,4.00092045081383119106262017787e-13,5.87549906852964548899024257141e-13,1.0,1.12069946943755912702757533834
43,5000,5.22135067345060314155698914386e-13,7.73545170290775766081096070068e-13,1.0,1.20706807169462546548173426673
43,6000,5.14959976649880329902945345934e-13,8.94527749992767051520390470982e-13,1.0,1.28946003561598428849466737027
43,7000,6.61100694177061237950985265347e-13,9.73133695783398734186731103266e-13,1.0,1.35661855871041076083010776463
43,8000,7.99540238151621185645484807868e-13,7.99547829410689387699605890144e-13,1.0,1.40821502760651213833463345126
43,9000,7.78269973041503742954830992118e-13,1.10710502084076510140487692331e-12,1.0,1.44707183227542764557981998415
44,1000,7.8925613428970434176877656869e-14,1.22973542289912921352699059944e-13,1.0,2.07976526904942547156736904754
44,2000,1.56602661880700512979737881252e-13,2.53882675411392536691813168305e-13,1.0,1.33962245473858757841255539146
44,3000,2.54524649377967304260622563888e-13,4.40710916905175269584947866895e-13,1.0,1.04577181433365870029915845225
44,4000,3.58489012250228024021709442632e-13,6.11765407041657070874245801963e-13,1.0,1.03582977662023422413671944293
