size,sparsity,spectral_norm,spectral_cond,fwd_err,decomp_err_12,decomp_err_365
40,0.61875,0.0530966473650371188099746110631,inf,"('1.1048e-16', '1.9486e-12', '5.2564e-15')","('8.70575e-16', '1.97779e-15', '5.74819e-14', '1.15655', 'Sonnenberg method')","('3.58908e-14', '4.88397e-14', '2.53047e-12', '1.13345', 'Schur-Padé with RegRE')"
40,0.156875,0.0478741212489139967262580880899,inf,"('9.206e-17', '1.0052e-12', '6.9965e-15')","('9.76619e-16', '2.16503e-15', '5.15251e-14', '1.2013', 'Schur-Padé with RegRE')","('3.40009e-14', '4.9371e-14', '2.64126e-12', '1.02893', 'Schur-Padé with RegRE')"
40,0.313125,0.0517649565809321413904473570969,inf,"('9.7416e-17', '1.5985e-12', '6.0974e-15')","('1.17988e-15', '1.45855e-15', '6.60711e-14', '1.14946', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.72875,0.0562815909347928577230762342112,inf,"('9.1302e-17', '2.869e-12', '7.768e-15')","('8.79956e-16', '1.30948e-15', '6.53276e-14', '1.19053', 'Schur-Padé with RegRE')","('3.10776e-14', '5.42767e-14', '2.19114e-12', '1.18831', 'Schur-Padé with RegRE')"
40,0.51875,0.0505808400086220270856894943697,inf,"('8.0491e-17', '1.4046e-12', '7.1523e-15')","('1.02623e-15', '1.95964e-15', '6.70783e-14', '1.15771', 'Sonnenberg method')","('2.97871e-14', '4.86779e-14', '1.88405e-12', '1.08897', 'Schur-Padé with RegRE')"
40,0.6625,0.0544182170347377714262686968086,inf,"('7.745e-17', '2.2236e-12', '6.0497e-15')","('9.10509e-16', '2.13056e-15', '5.6371e-14', '1.09002', 'Sonnenberg method')","('3.4078e-14', '4.90236e-14', '1.87588e-12', '1.12599', 'Schur-Padé with RegRE')"
40,0.219375,0.0516785928048854958788992635294,inf,"('1.0173e-16', '1.5498e-12', '6.0109e-15')","('1.01893e-15', '1.94664e-15', '6.05981e-14', '1.17086', 'Schur-Padé with RegRE')","('3.05123e-14', '4.34818e-14', '1.90032e-12', '1.04999', 'Schur-Padé with RegRE')"
40,0.781875,0.0561499491900641586295285283373,inf,"('8.2295e-17', '2.2349e-12', '4.3281e-15')","('9.66658e-16', '1.7296e-15', '7.35745e-14', '1.1304', 'Schur-Padé with RegRE')","('3.33301e-14', '3.40751e-14', '1.74808e-12', '1.1597', 'Schur-Padé with RegRE')"
40,0.8325,0.065667556447613958344956114659,inf,"('8.5974e-17', '3.8924e-12', '5.5455e-15')","('9.96288e-16', '1.26261e-15', '6.23995e-14', '1.13075', 'Schur-Padé with RegRE')","('2.83208e-14', '5.58362e-14', '2.44834e-12', '1.46994', 'Schur-Padé with RegRE')"
40,0.850625,0.0727227204987732348315988702165,inf,"('8.074e-17', '4.1992e-12', '5.3639e-15')","('1.0961e-15', '1.95048e-15', '7.86211e-14', '1.15122', 'Schur-Padé with RegRE')","('3.38182e-14', '6.52578e-14', '1.70064e-12', '1.42206', 'Schur-Padé with RegRE')"
40,0.528125,0.0530539644595811700460406070779,inf,"('1.038e-16', '1.9372e-12', '5.0957e-15')","('9.45888e-16', '1.92811e-15', '6.38565e-14', '1.16612', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.441875,0.0504716039872733875075825255245,inf,"('7.5703e-17', '1.347e-12', '6.4708e-15')","('1.18285e-15', '1.30546e-15', '6.94577e-14', '1.18463', 'Sonnenberg method')","('3.07049e-14', '5.63976e-14', '1.79206e-12', '1.02969', 'Schur-Padé with RegRE')"
40,0.90875,0.0804050035456364047689582639132,inf,"('9.2978e-17', '5.2326e-12', '1.7128e-14')","('7.2718e-16', '1.74112e-15', '1.10455e-13', '1.84799', 'Schur-Padé with RegRE')","('3.33605e-14', '6.45933e-14', '1.23961e-11', '3.7732', 'Schur-Padé with RegRE')"
40,0.22125,0.0489374249410132653314944233107,inf,"('9.6529e-17', '1.1713e-12', '5.3325e-15')","('1.07823e-15', '1.77475e-15', '7.46386e-14', '1.18442', 'Schur-Padé with RegRE')","('3.38042e-14', '4.3806e-14', '2.46616e-12', '1.03648', 'Schur-Padé with RegRE')"
40,0.62125,0.0539456390327998208089437516091,inf,"('9.6357e-17', '2.0879e-12', '4.8259e-15')","('9.37987e-16', '1.46948e-15', '6.2328e-14', '1.14151', 'Sonnenberg method')","('3.19053e-14', '4.80303e-14', '2.3071e-12', '1.1255', 'Schur-Padé with RegRE')"
40,0.313125,0.0517285343367446794343758293879,inf,"('8.7868e-17', '1.6957e-12', '6.8411e-15')","('1.00777e-15', '1.5315e-15', '7.3601e-14', '1.15817', 'Schur-Padé with RegRE')","('3.25001e-14', '5.10699e-14', '2.11964e-12', '1.0691', 'Schur-Padé with RegRE')"
40,0.23625,0.0524832372292428579095813638442,inf,"('8.4733e-17', '1.7951e-12', '7.0327e-15')","('1.15857e-15', '1.54056e-15', '7.10644e-14', '1.16464', 'Schur-Padé with RegRE')","('3.22457e-14', '5.26127e-14', '2.23201e-12', '1.08296', 'Schur-Padé with RegRE')"
40,0.275,0.0506578844933240952670846983776,inf,"('9.0062e-17', '1.4816e-12', '5.1771e-15')","('1.14729e-15', '1.97071e-15', '1.14469e-13', '1.18437', 'Schur-Padé with RegRE')","('3.04644e-14', '4.55342e-14', '2.47139e-12', '1.05823', 'Schur-Padé with RegRE')"
40,0.120625,0.0524620578851143028997570152346,inf,"('1.0413e-16', '1.7348e-12', '6.1482e-15')","('1.08875e-15', '1.79275e-15', '7.00017e-14', '1.17658', 'Schur-Padé with RegRE')","('3.4597e-14', '5.97405e-14', '1.92196e-12', '1.03477', 'Schur-Padé with RegRE')"
40,0.238125,0.0513410421514006384002030798654,inf,"('8.7094e-17', '1.5619e-12', '5.1066e-15')","('8.91838e-16', '1.84424e-15', '6.943e-14', '1.1315', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.495,0.0542225706062360440155371487843,inf,"('9.4408e-17', '2.2082e-12', '4.721e-15')","('1.03942e-15', '1.74114e-15', '7.01406e-14', '1.08649', 'Sonnenberg method')","('2.98861e-14', '4.61792e-14', '2.12553e-12', '1.06452', 'Schur-Padé with RegRE')"
40,0.71,0.0557257623537728055379521264626,inf,"('9.7904e-17', '2.0054e-12', '7.4482e-15')","('1.05551e-15', '1.99375e-15', '5.96127e-14', '1.10807', 'Schur-Padé with RegRE')","('3.3785e-14', '4.97199e-14', '2.14971e-12', '1.14314', 'Schur-Padé with RegRE')"
40,0.684375,0.0561418990160617687425271000278,inf,"('9.2957e-17', '2.6835e-12', '7.1946e-15')","('1.10549e-15', '1.57447e-15', '8.35926e-14', '1.22284', 'Schur-Padé with RegRE')","('3.28239e-14', '5.38098e-14', '2.50744e-12', '1.14526', 'Schur-Padé with RegRE')"
40,0.406875,0.0530636898363484955728588695865,inf,"('9.7176e-17', '1.9147e-12', '5.6087e-15')","('1.03355e-15', '1.63313e-15', '8.02429e-14', '1.10586', 'Sonnenberg method')","('3.14011e-14', '5.3026e-14', '2.33341e-12', '1.07381', 'Schur-Padé with RegRE')"
40,0.5225,0.0555634945169664164971617237272,inf,"('1.0341e-16', '2.6299e-12', '6.1657e-15')","('9.11367e-16', '1.95542e-15', '6.4881e-14', '1.18872', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.443125,0.052090468995011490003277873792,inf,"('1.2022e-16', '1.6602e-12', '5.3878e-15')","('1.22748e-15', '1.64903e-15', '7.6183e-14', '1.13233', 'Sonnenberg method')","('3.39394e-14', '4.05827e-14', '2.33004e-12', '1.13754', 'Schur-Padé with RegRE')"
40,0.9275,0.10989709765048390428638724612,inf,"('7.7339e-17', '5.6512e-12', '5.3626e-15')","('1.06367e-15', '1.7962e-15', '2.0165e-13', '1.45861', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
40,0.118125,0.0492967314324383969653242033448,inf,"('7.8488e-17', '1.204e-12', '5.4072e-15')","('8.6026e-16', '2.07749e-15', '6.44866e-14', '1.1337', 'Schur-Padé with RegRE')","('3.08689e-14', '3.92625e-14', '1.93627e-12', '1.04138', 'Schur-Padé with RegRE')"
40,0.369375,0.0507167478171962080504866719715,inf,"('8.4342e-17', '1.488e-12', '6.5955e-15')","('9.98533e-16', '1.85096e-15', '9.39129e-14', '1.15554', 'Sonnenberg method')","('2.72181e-14', '2.90426e-14', '2.84317e-12', '1.09686', 'Schur-Padé with RegRE')"
40,0.849375,0.0580582863580177418901221224144,inf,"('1.0168e-16', '3.1098e-12', '5.5951e-15')","('1.08312e-15', '1.71254e-15', '9.63016e-14', '1.22029', 'Schur-Padé with RegRE')","('3.33291e-14', '4.93646e-14', '1.74422e-12', '1.38949', 'Schur-Padé with RegRE')"
40,0.418125,0.0540788722355255017445330974872,inf,"('8.2183e-17', '2.1369e-12', '4.9746e-15')","('1.01426e-15', '1.74768e-15', '6.01072e-14', '1.16188', 'Schur-Padé with RegRE')","('3.63364e-14', '5.81738e-14', '1.64003e-12', '1.07312', 'Schur-Padé with RegRE')"
40,0.39625,0.0523467728263698941023705090179,inf,"('1.0919e-16', '1.7369e-12', '7.1552e-15')","('1.02668e-15', '1.38148e-15', '6.69235e-14', '1.1138', 'Sonnenberg method')","('3.00048e-14', '6.65667e-14', '1.81742e-12', '1.05422', 'Schur-Padé with RegRE')"
40,0.408125,0.0491616507203859638089900654157,inf,"('1.0407e-16', '1.2429e-12', '6.9621e-15')","('1.0462e-15', '1.56747e-15', '9.40088e-14', '1.09468', 'Sonnenberg method')","('3.37152e-14', '5.21033e-14', '2.28078e-12', '1.03842', 'Schur-Padé with RegRE')"
40,0.6075,0.0541796359556655038414462410973,inf,"('1.015e-16', '2.2184e-12', '5.4561e-15')","('1.00982e-15', '2.05581e-15', '6.85304e-14', '1.17342', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.555,0.0525710787596996904054310797882,inf,"('9.4629e-17', '1.9011e-12', '5.0724e-15')","('9.25745e-16', '2.08869e-15', '7.17668e-14', '1.10624', 'Sonnenberg method')","('3.6778e-14', '4.99878e-14', '2.77414e-12', '1.1666', 'Schur-Padé with RegRE')"
40,0.570625,0.0545332862466464329389743309601,inf,"('8.2421e-17', '2.2338e-12', '6.479e-15')","('1.01184e-15', '1.5054e-15', '7.72685e-14', '1.19294', 'Sonnenberg method')","(None, None, None, None, None)"
40,0.830625,0.0624038568671678569261437677145,inf,"('9.5748e-17', '4.0723e-12', '5.2432e-15')","('7.4235e-16', '1.63981e-15', '6.11552e-14', '1.09849', 'Schur-Padé with RegRE')","('3.02061e-14', '5.09296e-14', '2.48414e-12', '1.24879', 'Schur-Padé with RegRE')"
40,0.219375,0.0534423460710086420243306146965,inf,"('8.867e-17', '2.0153e-12', '4.8101e-15')","('1.08852e-15', '1.86498e-15', '7.08662e-14', '1.14319', 'Schur-Padé with RegRE')","('3.71877e-14', '4.90144e-14', '2.21387e-12', '1.07538', 'Schur-Padé with RegRE')"
40,0.485,0.0549048778835865036396261425743,inf,"('7.8528e-17', '2.4327e-12', '6.1704e-15')","('1.2571e-15', '1.56188e-15', '1.03219e-13', '1.07406', 'Sonnenberg method')","('3.54549e-14', '5.1257e-14', '2.62014e-12', '1.0993', 'Schur-Padé with RegRE')"
40,0.838125,0.0650421513992755222300945830846,inf,"('7.7617e-17', '3.5236e-12', '8.2101e-15')","('1.04064e-15', '1.07887e-15', '8.70885e-14', '1.21311', 'Schur-Padé with RegRE')","('3.7498e-14', '5.91001e-14', '2.25213e-12', '1.23718', 'Schur-Padé with RegRE')"
40,0.5775,0.0531536125827558677506637098061,inf,"('9.4919e-17', '1.9804e-12', '4.8329e-15')","('1.08694e-15', '1.99458e-15', '6.73954e-14', '1.20643', 'Sonnenberg method')","('2.74653e-14', '4.93811e-14', '1.82029e-12', '1.09327', 'Schur-Padé with RegRE')"
40,0.33875,0.0535047847987884923810581092192,inf,"('9.9317e-17', '1.9815e-12', '5.793e-15')","('1.21558e-15', '1.3173e-15', '5.71413e-14', '1.18042', 'Schur-Padé with RegRE')","('2.52763e-14', '4.92263e-14', '2.18238e-12', '1.0697', 'Schur-Padé with RegRE')"
40,0.165625,0.0533362122056377144419451001813,inf,"('8.7405e-17', '2.0246e-12', '7.3494e-15')","('9.81963e-16', '1.67101e-15', '7.95827e-14', '1.12411', 'Schur-Padé with RegRE')","('2.74611e-14', '5.39232e-14', '2.18148e-12', '1.08887', 'Schur-Padé with RegRE')"
40,0.374375,0.0530001850806480716965314297878,inf,"('1.1386e-16', '1.9277e-12', '4.6223e-15')","('1.20676e-15', '1.48011e-15', '6.23655e-14', '1.14337', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
40,0.22125,0.0518383489873508339505079382426,inf,"('1.0062e-16', '1.6672e-12', '6.4865e-15')","('9.98794e-16', '1.49025e-15', '6.97139e-14', '1.15882', 'Schur-Padé with RegRE')","('3.15153e-14', '7.24924e-14', '1.96315e-12', '1.06698', 'Schur-Padé with RegRE')"
40,0.6275,0.0505692632298465035383352926824,inf,"('8.5635e-17', '1.2696e-12', '5.3346e-15')","('1.07641e-15', '1.6324e-15', '7.13155e-14', '1.16873', 'Sonnenberg method')","('3.29707e-14', '4.45149e-14', '2.01145e-12', '1.11406', 'Schur-Padé with RegRE')"
40,0.761875,0.0648755436269071815519417296434,inf,"('1.073e-16', '6.4013e-12', '7.794e-15')","('1.02698e-15', '1.33063e-15', '6.15116e-14', '1.20669', 'Schur-Padé with RegRE')","('3.49465e-14', '5.2374e-14', '3.13993e-12', '1.15956', 'Schur-Padé with RegRE')"
40,0.705,0.0586845507067003437374702281366,inf,"('9.9759e-17', '3.1428e-12', '6.0669e-15')","('1.02971e-15', '1.30693e-15', '1.06583e-13', '1.1119', 'Schur-Padé with RegRE')","('3.32682e-14', '5.27203e-14', '2.29086e-12', '1.21298', 'Schur-Padé with RegRE')"
40,0.245625,0.0533401925668684994478450268366,inf,"('8.4521e-17', '2.0174e-12', '5.1742e-15')","('1.14237e-15', '1.43489e-15', '6.12619e-14', '1.15312', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
40,0.365,0.0499994711718056074059991676314,inf,"('1.0137e-16', '1.2414e-12', '5.5371e-15')","('9.80548e-16', '1.1988e-15', '7.94881e-14', '1.17017', 'Sonnenberg method')","(None, None, None, None, None)"
41,0.5211183819155265,0.0537896088982371079679500819759,inf,"('8.9503e-17', '2.0274e-12', '5.4062e-15')","('1.06668e-15', '2.07407e-15', '7.28628e-14', '1.15256', 'Sonnenberg method')","('3.11942e-14', '5.58115e-14', '2.26214e-12', '1.0571', 'Schur-Padé with RegRE')"
41,0.8637715645449138,0.072467830513901245333937107669,inf,"('7.9521e-17', '5.8751e-12', '5.377e-15')","('9.86284e-16', '1.50501e-15', '9.92652e-14', '1.08632', 'Schur-Padé with RegRE')","('3.28273e-14', '5.75859e-14', '2.25899e-12', '1.48145', 'Schur-Padé with RegRE')"
41,0.4765020820939917,0.055296627771211205103477470973,inf,"('1.0574e-16', '2.5732e-12', '4.739e-15')","('1.09002e-15', '1.43961e-15', '7.65238e-14', '1.14382', 'Sonnenberg method')","('3.55422e-14', '4.60233e-14', '2.41938e-12', '1.08098', 'Schur-Padé with RegRE')"
41,0.3587150505651398,0.0530815225840984365906768024459,inf,"('9.5227e-17', '1.9218e-12', '5.7855e-15')","('1.08971e-15', '1.58313e-15', '7.60224e-14', '1.10033', 'Sonnenberg method')","('3.05714e-14', '3.95082e-14', '1.86968e-12', '1.03187', 'Schur-Padé with RegRE')"
41,0.7662105889351577,0.058558095563429845778911994327,inf,"('1.0036e-16', '2.8023e-12', '5.3975e-15')","('1.14061e-15', '1.53717e-15', '1.07616e-13', '1.08984', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
41,0.5353955978584176,0.0538811988460855835109916641292,inf,"('1.0211e-16', '2.0056e-12', '5.0293e-15')","('9.11403e-16', '1.25297e-15', '7.17869e-14', '1.13736', 'Sonnenberg method')","('3.6868e-14', '5.09542e-14', '2.25811e-12', '1.13583', 'Schur-Padé with RegRE')"
41,0.2314098750743605,0.0521571516027889041466595738333,inf,"('9.6897e-17', '1.7354e-12', '6.2167e-15')","('1.03111e-15', '1.5561e-15', '7.73123e-14', '1.17797', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
41,0.5300416418798334,0.0531172186726589650686758354437,inf,"('8.5716e-17', '1.9278e-12', '5.6516e-15')","('1.17872e-15', '1.84114e-15', '7.53048e-14', '1.14243', 'Sonnenberg method')","('3.25807e-14', '4.47504e-14', '2.14441e-12', '1.12595', 'Schur-Padé with RegRE')"
41,0.9226650803093397,0.0880424558582268276551340900564,inf,"('9.3646e-17', '2.1717e-12', '7.3658e-15')","('9.91264e-16', '1.46787e-15', '7.11755e-14', '1.68423', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
41,0.6406900654372397,0.0539819117472675266263852152808,inf,"('1.0342e-16', '2.1179e-12', '4.8705e-15')","('1.12909e-15', '1.37797e-15', '6.95739e-14', '1.13327', 'Sonnenberg method')","('2.89067e-14', '4.85773e-14', '1.59593e-12', '1.10523', 'Schur-Padé with RegRE')"
41,0.2998215348007139,0.0536897336502493206116087686548,inf,"('1.0223e-16', '2.0203e-12', '5.1674e-15')","('1.16872e-15', '1.88927e-15', '7.49877e-14', '1.13869', 'Sonnenberg method')","('3.52399e-14', '5.47307e-14', '2.08775e-12', '1.07716', 'Schur-Padé with RegRE')"
41,0.8221296847114813,0.0584033918346204296149895933409,inf,"('9.6762e-17', '2.8302e-12', '5.5667e-15')","('1.09985e-15', '1.32028e-15', '6.72793e-14', '1.09175', 'Schur-Padé with RegRE')","('3.25082e-14', '4.49069e-14', '2.57718e-12', '1.1701', 'Schur-Padé with RegRE')"
41,0.5657346817370613,0.0544602664135735837304539403908,inf,"('1.0035e-16', '2.2518e-12', '4.4376e-15')","('1.03141e-15', '1.55164e-15', '5.97841e-14', '1.11448', 'Sonnenberg method')","('3.59466e-14', '5.96496e-14', '2.42051e-12', '1.07307', 'Schur-Padé with RegRE')"
41,0.13265913146936348,0.0525458219216349987452115801224,inf,"('1.2319e-16', '1.8321e-12', '4.9163e-15')","('1.05809e-15', '1.88606e-15', '7.37525e-14', '1.16097', 'Schur-Padé with RegRE')","('3.58888e-14', '4.06886e-14', '2.03641e-12', '1.11684', 'Schur-Padé with RegRE')"
41,0.719214753123141,0.0599193149310234600387904756949,inf,"('9.3504e-17', '3.5857e-12', '5.3784e-15')","('1.11801e-15', '1.42438e-15', '6.13173e-14', '1.21819', 'Sonnenberg method')","('3.20491e-14', '5.21766e-14', '1.89943e-12', '1.09598', 'Schur-Padé with RegRE')"
41,0.6168947055324212,0.0562756931055562808710467736271,inf,"('9.9849e-17', '2.6559e-12', '7.593e-15')","('9.04513e-16', '2.15706e-15', '7.33577e-14', '1.13929', 'Sonnenberg method')","('2.85442e-14', '6.12946e-14', '1.99745e-12', '1.10523', 'Schur-Padé with RegRE')"
41,0.8143961927424153,0.0588345623610549343886077382001,inf,"('9.3661e-17', '2.8428e-12', '5.1541e-15')","('1.17922e-15', '1.598e-15', '6.32057e-14', '1.16855', 'Schur-Padé with RegRE')","('3.48331e-14', '4.15729e-14', '2.27666e-12', '1.185', 'Schur-Padé with RegRE')"
41,0.4443783462224866,0.0510626410374919180984554018152,inf,"('9.9933e-17', '1.5391e-12', '5.4812e-15')","('1.12851e-15', '1.43059e-15', '7.01543e-14', '1.12082', 'Sonnenberg method')","('3.38509e-14', '4.13345e-14', '2.26733e-12', '1.07819', 'Schur-Padé with RegRE')"
41,0.3497917906008328,0.0529366428805523048850532069397,inf,"('1.2779e-16', '1.8869e-12', '5.5047e-15')","('1.13537e-15', '1.91763e-15', '6.78787e-14', '1.13909', 'Sonnenberg method')","(None, None, None, None, None)"
41,0.6002379535990482,0.0568468862460020661625630700792,inf,"('8.6759e-17', '2.9908e-12', '5.2511e-15')","('1.23567e-15', '1.43549e-15', '6.0107e-14', '1.12403', 'Sonnenberg method')","('3.35121e-14', '4.13212e-14', '2.30789e-12', '1.0971', 'Schur-Padé with RegRE')"
41,0.6430696014277216,0.0564070960447094126788897690142,inf,"('8.6724e-17', '2.4865e-12', '5.8933e-15')","('9.70403e-16', '1.66907e-15', '6.46459e-14', '1.14195', 'Sonnenberg method')","(None, None, None, None, None)"
41,0.644854253420583,0.0565031666052856667066276352559,inf,"('7.7967e-17', '2.7268e-12', '6.253e-15')","('1.09392e-15', '1.78391e-15', '5.38598e-14', '1.16534', 'Sonnenberg method')","('2.94057e-14', '4.99935e-14', '1.87771e-12', '1.06098', 'Schur-Padé with RegRE')"
41,0.5639500297441998,0.052992975329437037365801446541,inf,"('7.2513e-17', '1.8663e-12', '5.2504e-15')","('1.05642e-15', '1.76491e-15', '7.15101e-14', '1.1829', 'Sonnenberg method')","('3.06303e-14', '4.90766e-14', '1.77713e-12', '1.05295', 'Schur-Padé with RegRE')"
41,0.1748958953004164,0.0522379403983897524503201093257,inf,"('8.5716e-17', '1.7547e-12', '7.8941e-15')","('1.05112e-15', '2.26858e-15', '6.48914e-14', '1.16405', 'Schur-Padé with RegRE')","('3.41591e-14', '5.32956e-14', '2.32371e-12', '1.06072', 'Schur-Padé with RegRE')"
41,0.752528256989887,0.0592009766218957760850936505019,inf,"('1.0121e-16', '3.8166e-12', '5.1931e-15')","('1.05621e-15', '1.46845e-15', '6.64391e-14', '1.06713', 'Schur-Padé with RegRE')","('3.3419e-14', '4.84837e-14', '2.0071e-12', '1.11344', 'Schur-Padé with RegRE')"
41,0.2165377751338489,0.0525258335879296269865770534219,inf,"('1.052e-16', '1.7741e-12', '6.4632e-15')","('1.1711e-15', '1.4598e-15', '6.07986e-14', '1.16471', 'Schur-Padé with RegRE')","('3.15714e-14', '4.97766e-14', '2.16954e-12', '1.05472', 'Schur-Padé with RegRE')"
41,0.13920285544318858,0.0484084551519845406703951101314,inf,"('8.7466e-17', '1.0745e-12', '5.3405e-15')","('9.59622e-16', '1.90822e-15', '6.52143e-14', '1.16671', 'Schur-Padé with RegRE')","('2.85405e-14', '4.58394e-14', '1.86493e-12', '1.04831', 'Schur-Padé with RegRE')"
41,0.35276621058893515,0.0496956194407271111694102344575,inf,"('1.0009e-16', '1.2605e-12', '6.4117e-15')","('9.98939e-16', '1.62141e-15', '7.0586e-14', '1.10959', 'Sonnenberg method')","('3.21807e-14', '4.99603e-14', '2.07979e-12', '1.03847', 'Schur-Padé with RegRE')"
41,0.8471148126115408,0.0716281163907194131679892856972,inf,"('9.459e-17', '5.1803e-12', '4.9038e-15')","('9.91712e-16', '1.86999e-15', '9.27721e-14', '1.31173', 'Schur-Padé with RegRE')","('2.96135e-14', '4.82056e-14', '2.47726e-12', '4.44737', 'Schur-Padé with RegRE')"
41,0.5663295657346817,0.0551576696251835529756440274737,inf,"('7.8872e-17', '2.4332e-12', '6.0246e-15')","('8.32767e-16', '2.03197e-15', '7.07905e-14', '1.09293', 'Sonnenberg method')","('3.30302e-14', '4.93598e-14', '1.94956e-12', '1.13724', 'Schur-Padé with RegRE')"
41,0.8762641284949435,0.0922838021971313110409104628484,inf,"('8.0681e-17', '1.4182e-11', '5.4043e-14')","('1.1582e-15', '1.31399e-15', '5.24598e-13', '1.42977', 'Schur-Padé with RegRE')","('3.63136e-14', '4.6914e-14', '7.64411e-12', '2.18812', 'Schur-Padé with RegRE')"
41,0.5936942296252231,0.054276738149760037429403938432,inf,"('1.0361e-16', '2.1616e-12', '5.7294e-15')","('1.1026e-15', '1.94804e-15', '6.13831e-14', '1.16068', 'Sonnenberg method')","('2.75251e-14', '3.98086e-14', '2.44963e-12', '1.09368', 'Schur-Padé with RegRE')"
41,0.7894110648423558,0.058538795044140130459584690591,inf,"('9.3865e-17', '2.7698e-12', '5.6304e-15')","('1.09938e-15', '2.20254e-15', '7.23144e-14', '1.13322', 'Schur-Padé with RegRE')","('3.60762e-14', '5.78535e-14', '2.53529e-12', '1.15604', 'Schur-Padé with RegRE')"
41,0.6317668054729327,0.0558758115205565054768729322478,inf,"('7.8975e-17', '2.5927e-12', '4.7219e-15')","('1.09867e-15', '2.05159e-15', '5.61944e-14', '1.22287', 'Sonnenberg method')","('2.74065e-14', '5.32698e-14', '2.19435e-12', '1.0748', 'Schur-Padé with RegRE')"
41,0.6591314693634741,0.0550616973227033208062058275133,inf,"('8.5713e-17', '2.2253e-12', '5.6293e-15')","('9.64521e-16', '1.75661e-15', '5.80434e-14', '1.15429', 'Sonnenberg method')","(None, None, None, None, None)"
41,0.2635336109458656,0.0539967942823615817300766261024,inf,"('8.5613e-17', '2.1676e-12', '6.0712e-15')","('1.07237e-15', '1.62943e-15', '5.08419e-14', '1.11952', 'Sonnenberg method')","('3.08497e-14', '5.06917e-14', '2.17213e-12', '1.092', 'Schur-Padé with RegRE')"
41,0.809042236763831,0.0640357157485031328328353391012,inf,"('8.6321e-17', '5.1937e-12', '5.6823e-15')","('9.13113e-16', '1.75939e-15', '6.81339e-14', '1.10979', 'Schur-Padé with RegRE')","('2.69027e-14', '3.70094e-14', '2.04687e-12', '1.34518', 'Schur-Padé with RegRE')"
41,0.7632361689470554,0.0580330331214213287739125761487,inf,"('9.732e-17', '3.2135e-12', '4.6028e-15')","('9.83219e-16', '1.60934e-15', '6.33785e-14', '1.1064', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
41,0.6490184414039263,0.0595678937891405114648221042534,inf,"('7.6997e-17', '4.151e-12', '5.3464e-15')","('1.21524e-15', '1.53325e-15', '7.15616e-14', '1.19322', 'Schur-Padé with RegRE')","('3.39131e-14', '4.90445e-14', '2.08926e-12', '1.16465', 'Schur-Padé with RegRE')"
41,0.4330755502676978,0.0529941810402595375604572005535,inf,"('9.5708e-17', '1.8855e-12', '6.2226e-15')","('1.07485e-15', '1.41417e-15', '6.50612e-14', '1.12759', 'Sonnenberg method')","('3.26639e-14', '4.89891e-14', '1.57302e-12', '1.03885', 'Schur-Padé with RegRE')"
41,0.16121356335514575,0.0511014323119330881114447872448,inf,"('1.0139e-16', '1.4979e-12', '5.698e-15')","('1.23346e-15', '1.41603e-15', '5.84219e-14', '1.15975', 'Schur-Padé with RegRE')","(None, None, None, None, None)"
41,0.46876859012492567,0.0524438096089908002964562481863,inf,"('9.715e-17', '1.6726e-12', '6.5671e-15')","('1.18368e-15', '1.85996e-15', '7.7962e-14', '1.14616', 'Sonnenberg method')","(None, None, None, None, None)"
41,0.3581201665675193,0.0524770926020451931064450841223,inf,"('8.7125e-17', '1.8155e-12', '4.9714e-15')","('1.07937e-15', '1.62992e-15', '6.39987e-14', '1.09166', 'Sonnenberg method')","('3.3163e-14', '5.64789e-14', '2.54284e-12', '1.05685', 'Schur-Padé with RegRE')"
41,0.3123140987507436,0.0525363671182974718012741133725,inf,"('8.4353e-17', '1.8063e-12', '6.1703e-15')","('1.06423e-15', '1.73062e-15', '7.99657e-14', '1.11451', 'Schur-Padé with RegRE')","('3.28928e-14', '4.96342e-14', '2.17266e-12', '1.05112', 'Schur-Padé with RegRE')"
41,0.5365853658536586,0.0520347740131667384149203822171,inf,"('8.6925e-17', '1.6369e-12', '7.2086e-15')","('1.16271e-15', '2.23082e-15', '5.76668e-14', '1.15453', 'Sonnenberg method')","('2.99152e-14', '5.24765e-14', '2.40923e-12', '1.06051', 'Schur-Padé with RegRE')"
41,0.7263533610945866,0.0608349837458220232943940777219,inf,"('8.8518e-17', '4.2956e-12', '4.9298e-15')","('1.03793e-15', '1.55571e-15', '6.31403e-14', '1.09315', 'Schur-Padé with RegRE')","('2.78126e-14', '5.08137e-14', '2.6074e-12', '1.27213', 'Schur-Padé with RegRE')"
